launchTime, launchX, launchY, landTime, landX, landY, FlightTime, Distance
1781.054644, 628581.870311, 5109374.876030, 1781.780300, 628605.810238, 5109394.262201, 0.725656, 30.804930
2880.000000, 626261.067214, 5108292.763839, 2880.966512, 626340.511482, 5108326.485930, 0.966512, 86.305105
2911.127792, 626534.112801, 5109274.020006, 2911.602915, 626576.869145, 5109292.168997, 0.475122, 46.448797
2911.127792, 626339.871186, 5109594.834778, 2911.583302, 626381.044001, 5109612.311601, 0.455510, 44.728515
2911.127792, 626160.193608, 5109709.258937, 2911.409619, 626188.450554, 5109721.253299, 0.281827, 30.697227
2880.000000, 628379.406758, 5109808.921901, 2880.903980, 628453.029867, 5109840.173057, 0.903980, 79.981229
2880.000000, 628286.868230, 5109773.246354, 2880.442435, 628327.623083, 5109790.545762, 0.442435, 44.274457
2880.000000, 627905.790542, 5109693.389521, 2880.462047, 627948.365410, 5109711.461480, 0.462047, 46.251650
2880.000000, 627924.573265, 5109703.836940, 2880.455510, 627966.358275, 5109721.573625, 0.455510, 45.393579
2895.897460, 627435.457673, 5109271.917193, 2896.313745, 627475.418360, 5109288.879498, 0.416285, 43.411707
2895.897460, 628405.884609, 5109053.298317, 2896.901390, 628502.322526, 5109094.233784, 1.003930, 104.766332
2895.897460, 628722.588754, 5109392.373273, 2896.301444, 628757.580138, 5109407.226234, 0.403984, 38.013253
2895.897460, 628474.238846, 5109775.500486, 2896.785640, 628547.248030, 5109806.491046, 0.888180, 79.314285
2895.897460, 627832.939050, 5109751.706534, 2896.313745, 627873.710600, 5109769.013030, 0.416285, 44.292597
2915.149909, 628413.242123, 5109049.169711, 2915.598881, 628455.043428, 5109066.913312, 0.448972, 45.411282
2915.149909, 628625.843084, 5109702.656842, 2916.225637, 628726.277184, 5109745.288588, 1.075728, 109.107627
2915.149909, 628467.685518, 5109813.948185, 2915.553893, 628504.777041, 5109829.692602, 0.403984, 40.294761
2915.149909, 627842.280229, 5109750.315207, 2916.584625, 627948.365080, 5109795.345554, 1.434717, 115.246378
2915.149909, 627435.008267, 5109423.816262, 2915.579269, 627474.981651, 5109440.783957, 0.429360, 43.425500
2927.561771, 628321.791501, 5108997.504593, 2928.036893, 628363.582005, 5109015.243610, 0.475122, 45.399548
2927.561771, 628549.558713, 5109319.317877, 2928.030356, 628591.094168, 5109336.948632, 0.468585, 45.122473
