launchTime, launchX, launchY, landTime, landX, landY, FlightTime, Distance
900.000000, 628437.817630, 5106575.002616, 900.637596, 628497.158211, 5106510.589872, 0.637596, 87.580284
911.525409, 628430.979206, 5106573.128063, 911.887639, 628459.912175, 5106545.187820, 0.362230, 40.221560
927.295765, 628490.156499, 5106997.490662, 927.879964, 628554.584096, 5106880.383224, 0.584200, 133.660269
907.678935, 628565.338927, 5106919.745824, 911.338680, 628714.863171, 5106608.822131, 3.659745, 345.008757
913.723813, 628562.666212, 5106917.665206, 913.991335, 628596.782005, 5106867.086463, 0.267522, 61.008988
913.723813, 628574.251459, 5106927.659590, 914.127797, 628635.071506, 5106837.490161, 0.403984, 108.763983
938.132985, 628568.007838, 5106889.422469, 938.450840, 628625.630263, 5106803.993711, 0.317855, 103.045702
942.311876, 626061.279331, 5106257.268825, 942.817872, 626132.975336, 5106113.264662, 0.505996, 160.864900
938.321282, 626721.250993, 5106281.733857, 938.757545, 626777.206084, 5106219.235804, 0.436262, 83.886702
915.990755, 625932.063676, 5106220.407749, 916.291656, 625962.865636, 5106130.952361, 0.300900, 94.609868
915.990755, 625879.127392, 5106315.060846, 916.325748, 625941.680545, 5106218.111172, 0.334993, 115.378231
932.050762, 625871.419999, 5106317.503336, 932.647665, 625966.509565, 5106124.722330, 0.596903, 214.957070
948.328218, 625941.864067, 5106166.152706, 948.661800, 625974.314801, 5106071.908930, 0.333582, 99.674167
914.683948, 626727.671832, 5106310.344292, 916.582728, 626905.298520, 5106138.027608, 1.898781, 247.475817
956.764579, 626733.451339, 5106322.818023, 957.899757, 626849.803425, 5106189.454071, 1.135178, 176.985174
943.565085, 626521.498570, 5105955.063645, 943.885059, 626576.961992, 5105869.657465, 0.319974, 101.835194
943.565085, 626680.728178, 5106026.885220, 944.109335, 626780.160961, 5105868.537423, 0.544250, 186.978350
943.565085, 626637.089975, 5106052.498287, 943.875522, 626691.179811, 5105969.207243, 0.310437, 99.313183
900.000000, 626574.024452, 5106448.981529, 900.840780, 626591.761960, 5106365.533116, 0.840780, 85.312700
900.000000, 626511.112920, 5106389.762552, 900.903980, 626525.460732, 5106299.174036, 0.903980, 91.717714
900.000000, 626562.591235, 5106412.253696, 900.429360, 626571.763880, 5106369.099792, 0.429360, 44.117988
900.000000, 626639.267999, 5106345.921200, 901.003930, 626656.977108, 5106262.606391, 1.003930, 85.176112
960.000000, 625965.920879, 5106077.435418, 960.504939, 625978.454910, 5106016.088601, 0.504939, 62.614167
960.000000, 626132.340495, 5106258.993918, 960.300900, 626167.932866, 5106186.018744, 0.300900, 81.192320
960.000000, 626309.186042, 5106278.326558, 960.463715, 626372.558280, 5106182.027615, 0.463715, 115.280211
960.000000, 626810.485674, 5108011.864256, 960.305669, 626835.367144, 5107950.936466, 0.305669, 65.812485
966.135895, 625193.998411, 5107185.154375, 966.589410, 625214.367772, 5107083.202751, 0.453516, 103.966555
966.135895, 625863.826659, 5106978.722540, 966.936877, 626017.315960, 5106771.613847, 0.800982, 257.784748
966.135895, 625913.067853, 5106152.536361, 966.713907, 625938.687629, 5106030.243695, 0.578013, 124.947465
966.135895, 625970.446830, 5106072.377652, 966.451100, 625983.040645, 5106012.300878, 0.315205, 61.382595
966.135895, 626215.883856, 5106355.958391, 967.008274, 626186.326199, 5106259.279650, 0.872380, 101.096163
966.135895, 626751.562194, 5106319.033797, 967.196605, 626794.370828, 5106216.898260, 1.060710, 110.744062
966.135895, 627644.881174, 5106134.264836, 966.781681, 627734.021694, 5106100.046996, 0.645787, 95.482423
966.135895, 628021.525227, 5106292.401631, 966.705633, 628052.284939, 5106248.137564, 0.569739, 53.902388
966.135895, 627265.761159, 5108048.429640, 966.403417, 627282.659833, 5107996.420869, 0.267522, 54.685259
966.135895, 625470.690067, 5107610.949460, 967.237924, 625507.899628, 5107435.892241, 1.102030, 178.968101
973.361080, 625880.050560, 5106105.781964, 973.733360, 625898.526290, 5106018.049292, 0.372279, 89.656981
973.361080, 626034.134687, 5106222.513624, 973.657212, 626053.381896, 5106131.962625, 0.296132, 92.573962
973.361080, 626616.522705, 5105921.358832, 973.666749, 626659.025497, 5105834.215195, 0.305669, 96.956180
973.361080, 628426.396466, 5106531.931712, 973.974941, 628463.483247, 5106457.310520, 0.613861, 83.329176
973.361080, 628254.345499, 5108232.603428, 974.112086, 628386.684880, 5107983.841633, 0.751005, 281.773211
973.361080, 627581.908028, 5108005.507227, 973.923589, 627595.577264, 5107919.203066, 0.562508, 87.379954
973.361080, 627209.261936, 5108048.102461, 973.829665, 627234.772272, 5107938.426228, 0.468585, 112.603966
973.361080, 625264.439612, 5107439.024390, 973.823128, 625272.867932, 5107358.834286, 0.462047, 80.631814
978.233255, 625616.708895, 5107031.610168, 979.195637, 625651.603266, 5106879.998559, 0.962382, 155.575375
978.233255, 625627.149874, 5106407.124335, 978.637914, 625661.544037, 5106278.763570, 0.404659, 132.888843
978.233255, 626001.509182, 5106081.488936, 978.553229, 626014.356120, 5106020.210262, 0.319974, 62.610859
978.233255, 626058.261701, 5106264.234638, 978.725756, 626090.829201, 5106111.016597, 0.492500, 156.641023
978.233255, 626217.715406, 5106375.317643, 979.121435, 626188.206656, 5106278.798870, 0.888180, 100.928885
978.233255, 628257.948518, 5108232.497031, 979.041777, 628388.447861, 5107936.196299, 0.808522, 323.765660
978.233255, 627409.678149, 5108044.261647, 978.658028, 627464.311780, 5107956.732779, 0.424772, 103.180116
978.233255, 626111.528412, 5107793.134915, 978.515083, 626133.961504, 5107730.550087, 0.281827, 66.483865
982.166851, 625299.790787, 5107085.223519, 984.157285, 625385.307649, 5106794.627375, 1.990434, 302.917898
982.166851, 625639.033939, 5106350.111791, 983.331229, 625692.576282, 5106033.641455, 1.164377, 320.967687
982.166851, 625865.662319, 5106117.479824, 982.657753, 625877.827049, 5106030.347508, 0.490901, 87.977390
982.166851, 625913.714302, 5106051.869344, 983.314377, 625928.550410, 5105975.544185, 1.147526, 77.753714
982.166851, 626042.258299, 5106218.605646, 982.467752, 626061.556807, 5106127.813304, 0.300900, 92.820697
982.166851, 626134.433177, 5106325.318300, 983.302029, 626172.917211, 5106143.994041, 1.135178, 185.363178
982.166851, 627242.564005, 5108023.297257, 982.448679, 627255.709862, 5107962.915466, 0.281827, 61.796232
982.166851, 626960.068489, 5108041.344203, 982.552265, 626989.027091, 5107944.636639, 0.385413, 100.950253
989.820592, 625678.832197, 5106932.107879, 990.432086, 625844.834235, 5106743.659960, 0.611494, 251.136009
989.820592, 625754.343004, 5106715.706334, 990.836499, 625958.017826, 5106381.325492, 1.015907, 391.527753
989.820592, 625871.238112, 5106105.669748, 990.988885, 625895.329630, 5105977.808087, 1.168293, 130.111512
989.820592, 625974.417464, 5106062.197066, 990.116724, 625982.687015, 5106022.082709, 0.296132, 40.957870
989.820592, 626881.408715, 5105878.060646, 990.254509, 626933.556357, 5105738.119803, 0.433917, 149.341274
989.820592, 628267.538274, 5108231.589596, 990.294030, 628358.387375, 5108066.766866, 0.473438, 188.202261
989.820592, 626826.308391, 5108048.668799, 990.308789, 626865.381732, 5107946.069419, 0.488197, 109.787790
989.820592, 626209.068062, 5107935.163892, 990.256490, 626228.686872, 5107888.944873, 0.435898, 50.210511
989.820592, 625456.152189, 5107607.219224, 990.787104, 625489.213655, 5107451.677254, 0.966512, 159.016870
1000.502589, 625315.323190, 5107070.568967, 1000.817794, 625354.050545, 5106974.715398, 0.315205, 103.381405
1000.502589, 625674.432637, 5106520.528415, 1000.912763, 625728.160462, 5106391.289910, 0.410174, 139.961674
1000.502589, 626068.254969, 5106169.173912, 1001.088623, 626091.644854, 5106032.012645, 0.586034, 139.141295
1000.502589, 627407.310877, 5108055.126680, 1000.901469, 627461.584581, 5107967.632283, 0.398880, 102.960693
1000.502589, 626782.608269, 5108064.401102, 1000.808258, 626794.543810, 5108019.857060, 0.305669, 46.115386
1004.926832, 625716.142377, 5106659.074620, 1005.203891, 625733.362424, 5106622.146109, 0.277059, 40.746103
1004.926832, 625860.418109, 5106132.727012, 1006.332436, 625885.022022, 5105980.323683, 1.405605, 154.376576
1004.926832, 626060.743034, 5106153.698114, 1005.271196, 626080.596761, 5106060.293673, 0.344365, 95.491152
1004.926832, 626167.252899, 5106100.545650, 1005.388879, 626190.295278, 5106023.074012, 0.462047, 80.825775
1004.926832, 626411.199546, 5105989.707759, 1005.436683, 626478.990239, 5105830.002893, 0.509851, 173.497038
1004.926832, 626443.337460, 5105910.400821, 1005.399644, 626491.110958, 5105797.853514, 0.472812, 122.266935
1004.926832, 626493.656613, 5105881.782825, 1005.371860, 626534.860407, 5105787.681561, 0.445029, 102.726825
1004.926832, 628533.912024, 5106795.409225, 1005.284038, 628577.427974, 5106697.670801, 0.357206, 106.988025
1004.926832, 628694.059952, 5107376.248275, 1005.688435, 628659.508629, 5107174.340857, 0.761604, 204.842377
1004.926832, 628668.100044, 5107416.357487, 1005.279013, 628651.882041, 5107351.310629, 0.352181, 67.038178
1004.926832, 627542.756366, 5108019.855823, 1005.284955, 627583.988711, 5107954.105118, 0.358123, 77.609674
1008.853985, 625664.179117, 5106266.541548, 1009.818413, 625698.825053, 5106026.019849, 0.964429, 243.004174
1008.853985, 625890.855120, 5106043.376917, 1009.302957, 625897.056224, 5106011.474998, 0.448972, 32.499017
1008.853985, 625976.749124, 5106051.670566, 1010.216903, 625992.714992, 5105969.533298, 1.362919, 83.674606
1008.853985, 626824.944849, 5106253.899541, 1009.357625, 626908.959862, 5106166.899448, 0.503640, 120.944362
1008.853985, 626792.270164, 5106278.875184, 1009.289882, 626833.472220, 5106216.354190, 0.435898, 74.876459
1012.572251, 625394.420755, 5106957.049722, 1013.685009, 625440.068819, 5106761.187745, 1.112758, 201.111064
1012.572251, 625738.068320, 5106894.486059, 1012.878612, 625810.622232, 5106811.022331, 0.306362, 110.590523
1012.572251, 625716.768552, 5106224.246425, 1013.282662, 625742.407225, 5106029.037373, 0.710412, 196.885539
1012.572251, 626174.594910, 5106133.693873, 1012.873151, 626210.736473, 5106059.592688, 0.300900, 82.445122
1012.572251, 626779.816723, 5106310.758605, 1013.594039, 626823.785157, 5106207.627471, 1.021788, 112.112684
1012.572251, 628518.819210, 5106643.566079, 1012.899642, 628530.287098, 5106610.260912, 0.327392, 35.224233
1012.572251, 628070.436609, 5108275.050395, 1013.028048, 628098.231303, 5108109.167114, 0.455797, 168.195743
1012.572251, 627834.189065, 5108152.296879, 1012.969652, 627829.084512, 5108093.951576, 0.397402, 58.568172
1012.572251, 627488.825779, 5108050.385511, 1013.189176, 627550.801781, 5107940.001772, 0.616925, 126.592237
1012.572251, 626686.817806, 5108056.371929, 1013.034298, 626717.960552, 5107986.169832, 0.462047, 76.799773
1012.572251, 625359.188173, 5107596.166773, 1014.006967, 625374.439977, 5107455.250559, 1.434717, 141.739186
1012.572251, 625269.147212, 5107382.355945, 1012.854078, 625274.051344, 5107335.696239, 0.281827, 46.916721
1016.080921, 625315.401496, 5107026.398906, 1016.564926, 625368.190083, 5106881.012961, 0.484004, 154.672907
1016.080921, 626136.506250, 5106110.388129, 1016.575656, 626172.837349, 5106014.977402, 0.494735, 102.093857
1016.080921, 626360.487693, 5106009.558981, 1016.377054, 626398.491916, 5105920.026641, 0.296132, 97.264386
1016.080921, 626418.127934, 5105930.274521, 1016.567967, 626474.934036, 5105796.447731, 0.487045, 145.384122
1016.080921, 628699.295605, 5107378.445209, 1016.396127, 628690.886535, 5107295.176848, 0.315205, 83.691890
1016.080921, 628408.277473, 5107835.245857, 1016.406955, 628404.788977, 5107770.214746, 0.326033, 65.124612
1016.080921, 628303.894660, 5108185.479962, 1016.617250, 628401.275172, 5108009.800869, 0.536329, 200.863405
1016.080921, 625357.340849, 5107596.880924, 1016.569119, 625367.405984, 5107504.188591, 0.488197, 93.237200
982.927519, 628350.441917, 5106499.274397, 983.446644, 628387.015903, 5106404.084263, 0.519125, 101.974595
1016.080921, 625850.076032, 5106126.178831, 1017.486526, 625877.542442, 5105988.285371, 1.405605, 140.602311
998.722254, 628536.033665, 5106794.469176, 999.320915, 628594.028554, 5106658.100239, 0.598661, 148.188711
1012.582238, 628573.396003, 5106963.249100, 1015.699029, 628697.109504, 5106657.744552, 3.116791, 329.602881
974.936465, 628132.731360, 5106269.300670, 975.455590, 628136.705488, 5106226.226282, 0.519125, 43.257329
990.172989, 625600.261065, 5106799.338340, 990.544741, 625675.431009, 5106683.430139, 0.371752, 138.149309
1007.546473, 625679.416690, 5106756.499640, 1007.958139, 625743.287603, 5106664.054857, 0.411666, 112.363391
1007.546473, 625771.431560, 5106916.917216, 1007.843318, 625845.336451, 5106831.899364, 0.296845, 112.649759
960.000000, 628485.744910, 5106691.661761, 960.540817, 628506.410746, 5106631.643817, 0.540817, 63.476219
960.000000, 625626.631559, 5106706.045080, 960.315205, 625654.807851, 5106607.782670, 0.315205, 102.222329
976.001469, 625635.609065, 5106677.419839, 976.909263, 625746.739630, 5106394.023278, 0.907794, 304.406986
1010.058065, 625578.148188, 5106648.999042, 1010.630787, 625623.385402, 5106491.238126, 0.572722, 164.118592
998.136593, 628435.653194, 5106466.782248, 998.677410, 628457.804039, 5106402.451521, 0.540817, 68.037507
960.000000, 625768.921997, 5106081.751435, 961.381831, 625794.069333, 5105994.199249, 1.381831, 91.092116
960.000000, 625768.921997, 5106081.751435, 960.315205, 625777.811756, 5106024.795748, 0.315205, 57.645278
960.000000, 625772.437423, 5106098.373598, 960.315205, 625781.224833, 5106042.251470, 0.315205, 56.805913
1009.169006, 625754.397361, 5106064.312340, 1009.605130, 625763.359966, 5106033.003720, 0.436123, 32.566210
972.917251, 626033.228892, 5106075.647040, 973.380550, 626045.234117, 5106016.967349, 0.463299, 59.895172
979.234266, 626022.469007, 5106079.782969, 979.554239, 626035.314518, 5106018.497128, 0.319974, 62.617581
987.994199, 626041.744231, 5106053.875348, 989.285320, 626057.549980, 5105972.561821, 1.291121, 82.835448
1014.133280, 625600.044996, 5106860.871552, 1014.468334, 625680.119344, 5106752.698094, 0.335054, 134.586026
964.887260, 626193.599264, 5106322.889193, 965.164319, 626184.625058, 5106293.535885, 0.277059, 30.694511
965.241591, 625825.389679, 5106917.601853, 965.576734, 625888.371939, 5106841.342934, 0.335143, 98.904943
976.267514, 625718.605604, 5106267.237984, 977.139857, 625749.963939, 5106039.142854, 0.872343, 230.240599
966.431577, 625711.935611, 5106230.834934, 967.231494, 625738.831971, 5106040.280417, 0.799917, 192.443337
1001.945741, 625692.772287, 5106206.327381, 1002.695235, 625719.366265, 5106017.534679, 0.749494, 190.656560
969.167671, 626239.630477, 5106278.655308, 969.439961, 626255.650779, 5106231.731199, 0.272291, 49.583486
984.387630, 626238.575476, 5106267.834820, 984.669458, 626259.739717, 5106210.364072, 0.281827, 61.243874
984.387630, 626248.202466, 5106270.004013, 984.678994, 626270.437181, 5106210.338468, 0.291364, 63.673855
965.779905, 626125.785613, 5106111.189986, 966.099879, 626157.786800, 5106034.085109, 0.319974, 83.481962
973.478249, 626128.104272, 5106091.150254, 973.946834, 626151.423625, 5106012.744918, 0.468585, 81.799688
973.478249, 626145.801276, 5106087.460680, 974.934220, 626155.959248, 5105948.798453, 1.455971, 139.033800
1009.328507, 625962.472425, 5106062.545422, 1009.781784, 625971.293835, 5106018.711525, 0.453277, 44.712725
1020.000000, 626043.382591, 5106028.528089, 1021.183425, 626026.755094, 5105966.473428, 1.183425, 64.243712
1020.000000, 626858.576942, 5105802.582555, 1020.296132, 626878.294827, 5105717.175015, 0.296132, 87.654109
1020.000000, 628231.691235, 5106178.398021, 1020.511895, 628200.485400, 5106164.504289, 0.511895, 34.159038
1020.000000, 628549.745832, 5106783.063219, 1020.576969, 628576.149886, 5106673.500563, 0.576969, 112.699377
1020.000000, 627848.882286, 5108161.317288, 1020.372279, 627831.411733, 5108110.579118, 0.372279, 53.661738
1020.000000, 627602.996590, 5108045.055344, 1021.117094, 627744.179071, 5107837.447401, 1.117094, 251.064835
1020.000000, 627491.401205, 5108056.165503, 1020.491364, 627555.142723, 5107988.623762, 0.491364, 92.870166
1024.476260, 625512.788731, 5106691.765357, 1025.020511, 625550.219528, 5106515.667302, 0.544250, 180.032190
1024.476260, 626413.235620, 5105923.733824, 1024.762856, 626440.947263, 5105838.446156, 0.286596, 89.676761
1024.476260, 626882.027665, 5105850.717284, 1025.298533, 626938.542832, 5105613.119333, 0.822272, 244.226842
1024.476260, 626834.441321, 5106256.986221, 1026.231825, 626966.445223, 5106050.683267, 1.755565, 244.920270
1024.476260, 628655.821219, 5107450.504393, 1025.203600, 628578.042390, 5107253.216978, 0.727340, 212.065722
1024.476260, 627404.308939, 5108064.809380, 1025.273293, 627459.692097, 5107928.007985, 0.797033, 147.586977
1024.476260, 625788.178553, 5107777.092031, 1024.847980, 625810.989896, 5107647.722477, 0.371719, 131.365288
1024.476260, 625340.088376, 5107575.421508, 1024.925233, 625336.813434, 5107501.676723, 0.448972, 73.817468
1029.030777, 625603.505772, 5106355.827793, 1029.435436, 625627.989847, 5106234.395673, 0.404659, 123.875864
1029.030777, 625867.731482, 5106027.383414, 1030.070606, 625857.917380, 5105997.178714, 1.039829, 31.759101
1029.030777, 626356.939163, 5105993.631051, 1029.524716, 626409.279833, 5105832.543033, 0.493939, 169.377966
1029.030777, 626403.894655, 5105962.245869, 1029.326909, 626432.579996, 5105873.961470, 0.296132, 92.827711
1029.030777, 626863.165716, 5105793.359867, 1029.638041, 626901.276453, 5105628.284130, 0.607264, 169.417907
1029.030777, 627890.652410, 5108206.677673, 1029.364359, 627880.869283, 5108178.265409, 0.333582, 30.049399
1029.030777, 625487.046022, 5107665.714172, 1030.070606, 625494.084349, 5107565.061399, 1.039829, 100.898557
1032.848936, 625511.776598, 5106754.531252, 1033.349768, 625583.215148, 5106575.401965, 0.500832, 192.849081
1032.848936, 628654.409013, 5107271.921132, 1033.474213, 628608.727690, 5107152.917217, 0.625278, 127.470448
1032.848936, 625785.788266, 5107780.148930, 1033.473532, 625820.835911, 5107569.357603, 0.624596, 213.685098
1037.999220, 625650.768154, 5106241.185262, 1038.870970, 625661.218946, 5106035.870291, 0.871751, 205.580778
1037.999220, 625917.797440, 5105998.554522, 1038.965732, 625901.778534, 5105938.771152, 0.966512, 61.892299
1037.999220, 628326.107423, 5106149.146362, 1038.341352, 628362.078145, 5106135.338496, 0.342132, 38.529858
1037.999220, 628475.941460, 5106398.931673, 1038.525575, 628528.076808, 5106304.877015, 0.526356, 107.537775
1042.042866, 626021.863810, 5105997.925299, 1043.262190, 626005.261493, 5105935.964609, 1.219323, 64.146426
1042.042866, 626307.668241, 5106048.737838, 1042.564638, 626356.162731, 5105899.487145, 0.521772, 156.931466
1042.042866, 628226.892243, 5106168.949522, 1042.554761, 628194.972802, 5106154.738071, 0.511895, 34.940178
1042.042866, 628297.117402, 5106141.842456, 1042.561992, 628356.064317, 5106119.214855, 0.519125, 63.140693
1042.042866, 628469.661873, 5106396.320764, 1042.554761, 628475.855033, 5106307.754451, 0.511895, 88.782583
1042.042866, 628478.126463, 5106398.930988, 1042.376448, 628507.975488, 5106345.081921, 0.333582, 61.568549
1042.042866, 627561.019067, 5108030.999214, 1042.635717, 627586.338531, 5107932.459137, 0.592851, 101.740956
1042.042866, 626693.878269, 5108069.207819, 1042.353303, 626707.286175, 5108022.448897, 0.310437, 48.643280
1042.042866, 625329.713824, 5107575.766578, 1042.324694, 625328.276182, 5107531.118806, 0.281827, 44.670911
1045.313678, 625568.272625, 5106599.961773, 1045.658043, 625586.792136, 5106512.834324, 0.344365, 89.073928
1045.313678, 626278.783252, 5106245.177154, 1045.810229, 626349.607420, 5106118.987361, 0.496551, 144.706347
1045.313678, 626270.739906, 5106220.552247, 1045.595505, 626296.675148, 5106152.988630, 0.281827, 72.370431
1045.313678, 626320.039813, 5106001.515659, 1045.628883, 626350.440181, 5105907.952948, 0.315205, 98.377657
1045.313678, 626401.215687, 5105908.225372, 1045.779928, 626446.317130, 5105766.504311, 0.466250, 148.724575
1045.313678, 628275.925445, 5108163.225052, 1045.789326, 628355.101403, 5108007.833485, 0.475648, 174.400033
1045.313678, 627600.239772, 5108054.098764, 1045.742656, 627661.159125, 5107952.970443, 0.428978, 118.059751
1047.768249, 625195.837407, 5107125.934891, 1048.088222, 625226.046953, 5107013.191330, 0.319974, 116.720723
1047.768249, 625597.910275, 5106437.438510, 1048.178423, 625621.966117, 5106313.681931, 0.410174, 126.072893
1047.768249, 626008.555033, 5105992.720761, 1048.879876, 625989.220494, 5105920.563278, 1.111627, 74.702923
1047.768249, 626484.918719, 5105834.900033, 1048.285073, 626528.309549, 5105693.960438, 0.516825, 147.467738
1047.768249, 627281.439758, 5106152.499688, 1048.309066, 627341.942880, 5106118.962260, 0.540817, 69.176490
1047.768249, 628394.541735, 5108190.184955, 1048.221667, 628462.963951, 5108055.898794, 0.453418, 150.712881
1047.768249, 628430.826892, 5108182.569539, 1048.176212, 628492.981118, 5108057.814352, 0.407963, 139.380789
1047.768249, 625235.055280, 5107431.912881, 1049.095269, 625223.063875, 5107246.571420, 1.327020, 185.728972
1050.559577, 626107.127727, 5106038.398721, 1051.002012, 626089.861363, 5105997.721719, 0.442435, 44.189884
1050.559577, 626285.812723, 5106134.569741, 1051.064543, 626347.930817, 5105992.199802, 0.504966, 155.331443
1050.559577, 626510.378853, 5105837.269144, 1051.062824, 626559.821254, 5105690.588337, 0.503247, 154.789568
1050.559577, 628225.121279, 5106165.162890, 1051.731842, 628150.816078, 5106132.080083, 1.172265, 81.337169
1050.559577, 628471.694138, 5106398.803734, 1051.078702, 628502.687350, 5106307.474178, 0.519125, 96.445150
1050.559577, 625138.416377, 5107226.278798, 1051.002012, 625131.918512, 5107152.007855, 0.442435, 74.554646
1053.712518, 626106.130083, 5106025.967505, 1055.111335, 626077.338156, 5105940.701096, 1.398818, 89.996309
1053.712518, 626152.768770, 5106301.995450, 1055.792238, 626214.573561, 5106029.359287, 2.079720, 279.553769
1053.712518, 626938.744967, 5105886.394290, 1054.013418, 626962.733321, 5105803.366841, 0.300900, 86.423367
1053.712518, 628435.005148, 5108177.747927, 1053.973412, 628479.433842, 5108090.551705, 0.260894, 97.862608
1053.712518, 625780.332345, 5107786.337911, 1054.192415, 625805.687134, 5107630.698163, 0.479898, 157.691460
1057.044975, 625119.477190, 5107173.331334, 1057.326802, 625115.610159, 5107129.130969, 0.281827, 44.369204
1057.044975, 625740.988424, 5106009.880386, 1058.120703, 625730.283525, 5105976.934094, 1.075728, 34.641782
1057.044975, 625895.229540, 5105979.971669, 1058.156602, 625878.779000, 5105918.577415, 1.111627, 63.560009
1057.044975, 625923.085037, 5105991.995929, 1058.156602, 625906.782338, 5105931.153429, 1.111627, 62.988791
1057.044975, 626394.615472, 5105899.179243, 1057.336339, 626424.167792, 5105808.226554, 0.291364, 95.633317
1057.044975, 628663.238709, 5107254.584020, 1057.414462, 628627.715379, 5107162.042581, 0.369487, 99.125298
1057.044975, 628671.358118, 5107402.575321, 1057.397156, 628646.692181, 5107341.524983, 0.352181, 65.844911
1057.044975, 627352.837193, 5108072.567911, 1057.707143, 627373.742396, 5107957.775047, 0.662168, 116.680887
1057.044975, 626177.891340, 5107954.990929, 1057.317266, 626190.074996, 5107912.501473, 0.272291, 44.201756
1060.120236, 626065.771695, 5106016.721647, 1061.231863, 626049.297659, 5105955.239709, 1.111627, 63.650786
1060.120236, 626312.366858, 5105987.256772, 1060.435441, 626342.652145, 5105894.048242, 0.315205, 98.005248
1060.120236, 626560.646650, 5105845.731353, 1060.421137, 626590.000853, 5105760.480559, 0.300900, 90.163003
1060.120236, 628441.809354, 5108168.168025, 1060.548134, 628509.975929, 5108029.288756, 0.427897, 154.706604
1060.120236, 628460.873413, 5108201.332643, 1060.560700, 628527.944234, 5108058.975977, 0.440464, 157.365547
1060.120236, 627882.065099, 5108198.640299, 1060.502565, 627870.614186, 5108165.384431, 0.382328, 35.172093
1063.879272, 626885.597701, 5106233.713543, 1064.360932, 626953.589398, 5106149.750791, 0.481660, 108.039875
1063.879272, 627241.192421, 5106142.620368, 1064.412859, 627320.612126, 5106098.597307, 0.533586, 90.804843
1063.879272, 628396.529243, 5108131.020939, 1064.298088, 628438.734424, 5108048.188607, 0.418816, 92.964899
1063.879272, 626103.729104, 5107846.194635, 1064.140167, 626114.139141, 5107809.890522, 0.260894, 37.767149
1063.879272, 625864.478828, 5107810.549039, 1064.212854, 625867.331247, 5107756.121652, 0.333582, 54.502080
1063.879272, 625235.934051, 5107388.421879, 1064.161100, 625233.656389, 5107344.961489, 0.281827, 43.520033
1067.759399, 625982.775703, 5106003.909778, 1068.906925, 625965.954279, 5105941.131367, 1.147526, 64.992994
1067.759399, 627241.074766, 5106140.068463, 1068.101532, 627274.071538, 5106121.778054, 0.342132, 37.726994
1067.759399, 628297.380674, 5106127.995019, 1068.285755, 628357.493229, 5106104.919971, 0.526356, 64.389263
1067.759399, 628464.162577, 5108139.411252, 1068.020294, 628500.269980, 5108061.978676, 0.260894, 85.437395
1067.759399, 627235.008266, 5108166.161588, 1068.065068, 627246.534790, 5108111.933556, 0.305669, 55.439518
1067.759399, 625864.070418, 5107811.922447, 1068.307447, 625879.457988, 5107685.820703, 0.548047, 127.037109
1071.421806, 625111.155391, 5107166.541870, 1071.713169, 625113.592491, 5107110.391459, 0.291364, 56.203275
1071.421806, 625635.710528, 5106214.531115, 1071.842111, 625659.558500, 5106095.888702, 0.420306, 121.015486
1071.421806, 625688.615881, 5106046.259097, 1072.388318, 625678.284255, 5106014.461621, 0.966512, 33.433845
1071.421806, 628847.285640, 5106448.487155, 1071.789061, 628854.393866, 5106415.045581, 0.367255, 34.188679
1071.421806, 628434.673841, 5107881.974024, 1071.776219, 628444.624526, 5107768.237169, 0.354414, 114.171311
1078.950970, 626512.406909, 5105780.699598, 1079.374236, 626552.705665, 5105661.047094, 0.423265, 126.256530
1078.950970, 628029.243898, 5106194.381664, 1079.823350, 627953.624145, 5106162.282983, 0.872380, 82.150303
1078.950970, 628480.715080, 5106406.648123, 1079.477326, 628532.899074, 5106312.505707, 0.526356, 107.638115
1078.950970, 628487.435543, 5108219.125235, 1079.261407, 628531.872077, 5108123.830780, 0.310437, 105.145797
1078.950970, 627863.626815, 5108203.760626, 1079.549631, 627843.747801, 5108146.027776, 0.598661, 61.059456
1078.950970, 626972.993997, 5108104.746763, 1079.550776, 627008.075013, 5107933.688666, 0.599805, 174.618300
1078.950970, 625115.549551, 5107196.473150, 1079.242334, 625111.594221, 5107151.263522, 0.291364, 45.382321
1020.000000, 626564.769327, 5105854.690182, 1020.535300, 626619.974905, 5105695.223771, 0.535300, 168.751865
1036.679985, 625698.641480, 5106054.352138, 1037.838168, 625688.577108, 5105998.866732, 1.158183, 56.390796
1058.531837, 625704.064027, 5106010.601712, 1059.571666, 625692.834221, 5105976.039926, 1.039829, 36.340413
1050.104551, 625915.902436, 5105973.859366, 1051.144380, 625898.525777, 5105909.008791, 1.039829, 67.138255
1020.000000, 626948.049731, 5105744.260455, 1020.504468, 626986.053444, 5105596.174625, 0.504468, 152.884581
1042.035543, 626202.484136, 5106013.165817, 1042.497590, 626184.912520, 5105971.769685, 0.462047, 44.971117
1067.414344, 626166.145944, 5106000.785326, 1068.777263, 626120.807642, 5105893.974980, 1.362919, 116.034528
1020.000000, 626487.179189, 5105828.258330, 1020.515482, 626524.196993, 5105707.178548, 0.515482, 126.612130
1037.132412, 625995.432969, 5105976.026286, 1038.208140, 625979.074737, 5105914.976535, 1.075728, 63.203353
1034.129308, 626219.507061, 5106042.672690, 1035.348632, 626181.812219, 5105953.869208, 1.219323, 96.472584
1064.380969, 626223.195416, 5106026.137059, 1065.851585, 626178.280102, 5105920.323212, 1.470616, 114.951971
